
          -112.96607,37.22813,0
          -112.96599,37.22819,0
          -112.96598,37.22819,0
          -112.96588,37.22827,0
          -112.96579,37.22836,0
          -112.96545,37.22864,0
          -112.9652,37.22879,0
          -112.96495,37.22892,0
          -112.96419,37.22922,0
          -112.96382,37.2294,0
          -112.96336,37.22966,0
          -112.96317,37.22979,0
          -112.9631,37.22988,0
          -112.96305,37.22996,0
          -112.96302,37.23004,0
          -112.96301,37.23023,0
          -112.96313,37.23099,0
          -112.96313,37.23124,0
          -112.96312,37.23132,0
          -112.96308,37.23147,0
          -112.96304,37.23158,0
          -112.96263,37.23233,0
          -112.96256,37.23255,0
          -112.96254,37.23277,0
          -112.96256,37.23301,0
          -112.96257,37.23306,0
          -112.96257,37.23324,0
          -112.96254,37.23337,0
          -112.96251,37.23346,0
          -112.96239,37.23367,0
          -112.96165,37.23443,0
          -112.96149,37.23463,0
          -112.96134,37.23488,0
          -112.96126,37.23505,0
          -112.96118,37.23528,0
          -112.96114,37.23551,0
          -112.96113,37.23596,0
          -112.96111,37.23612,0
          -112.96107,37.23629,0
          -112.96107,37.23632,0
          -112.96103,37.23647,0
          -112.96082,37.23693,0
          -112.96074,37.23705,0
          -112.96074,37.23706,0
          -112.95749,37.2417,0
          -112.95711,37.2423,0
          -112.95706,37.24241,0
          -112.95703,37.24246,0
          -112.95696,37.24263,0
          -112.95696,37.24264,0
          -112.95686,37.24299,0
          -112.9568,37.24345,0
          -112.9568,37.24377,0
          -112.95684,37.24411,0
          -112.95784,37.25034,0
          -112.95789,37.25053,0
          -112.95798,37.25117,0
          -112.95798,37.25129,0
          -112.95796,37.25146,0
          -112.95792,37.25158,0
          -112.95788,37.25167,0
          -112.95778,37.25182,0
          -112.95758,37.25203,0
          -112.95742,37.25217,0
          -112.95702,37.25247,0
          -112.95661,37.25217,0
          -112.95642,37.25196,0
          -112.95637,37.25192,0
          -112.95633,37.2519,0
          -112.95626,37.25188,0
          -112.95621,37.25189,0
          -112.95617,37.25191,0
          -112.95615,37.25193,0
          -112.95611,37.25199,0
          -112.95611,37.25224,0
          -112.95613,37.25236,0
          -112.9562,37.25244,0
          -112.95628,37.25249,0
          -112.95638,37.25249,0
          -112.95641,37.25248,0
          -112.95642,37.25247,0
          -112.95645,37.25246,0
          -112.95646,37.25245,0
          -112.95647,37.25243,0
          -112.95649,37.25241,0
          -112.95652,37.25232,0
          -112.95661,37.25217,0
          -112.95702,37.25247,0
          -112.95544,37.25374,0
          -112.95489,37.25429,0
          -112.95449,37.25479,0
          -112.95416,37.25532,0
          -112.95389,37.25585,0
          -112.95323,37.25745,0
          -112.95321,37.25748,0
          -112.95315,37.25763,0
          -112.95296,37.25793,0
          -112.9527,37.25823,0
          -112.95235,37.25857,0
          -112.95208,37.25877,0
          -112.95205,37.25878,0
          -112.95171,37.25902,0
          -112.95125,37.25903,0
          -112.95115,37.25901,0
          -112.95105,37.25903,0
          -112.95102,37.25903,0
          -112.95047,37.25919,0
          -112.95045,37.25922,0
          -112.95045,37.25945,0
          -112.94955,37.25969,0
          -112.9494,37.25975,0
          -112.94904,37.25997,0
          -112.9487,37.26028,0
          -112.94861,37.2604,0
          -112.94848,37.26065,0
          -112.94847,37.26066,0
          -112.94843,37.26078,0
          -112.94838,37.261,0
          -112.94838,37.26108,0
          -112.94842,37.26136,0
          -112.94872,37.26261,0
          -112.94876,37.26286,0
          -112.94876,37.26296,0
          -112.94875,37.26306,0
          -112.94871,37.26323,0
          -112.94862,37.2634,0
          -112.94821,37.26403,0
          -112.94798,37.26435,0
          -112.94778,37.26459,0
          -112.94769,37.26468,0
          -112.94746,37.26485,0
          -112.94724,37.26497,0
          -112.9471,37.26503,0
          -112.94667,37.26514,0
          -112.94662,37.26514,0
          -112.94616,37.26521,0
          -112.94606,37.26524,0
          -112.94605,37.26524,0
          -112.94578,37.26533,0
          -112.94557,37.26545,0
          -112.94551,37.2655,0
          -112.94536,37.26566,0
          -112.94531,37.26573,0
          -112.94527,37.26581,0
          -112.94523,37.26587,0
          -112.94493,37.2665,0
          -112.94491,37.26653,0
          -112.94476,37.26683,0
          -112.94475,37.26687,0
          -112.94461,37.26717,0
          -112.9446,37.26721,0
          -112.94448,37.26748,0
          -112.94439,37.26763,0
          -112.94421,37.26785,0
          -112.94404,37.26797,0
          -112.94382,37.2681,0
          -112.94349,37.26825,0
          -112.94301,37.26838,0
          -112.94245,37.26846,0
          -112.94242,37.26847,0
          -112.94212,37.26852,0
          -112.94189,37.26858,0
          -112.94147,37.26875,0
          -112.94115,37.26891,0
          -112.9409,37.26906,0
          -112.94058,37.26929,0
          -112.94018,37.26967,0
          -112.94012,37.26974,0
          -112.93995,37.27,0
          -112.93973,37.27045,0
          -112.93972,37.27049,0
          -112.93937,37.27115,0
          -112.93937,37.27116,0
          -112.93931,37.27137,0
          -112.93928,37.27155,0
          -112.93928,37.27184,0
          -112.93933,37.27211,0
          -112.93937,37.27223,0
          -112.93946,37.27243,0
          -112.93946,37.27244,0
          -112.93951,37.27255,0
          -112.93954,37.2726,0
          -112.93958,37.27265,0
          -112.93963,37.27273,0
          -112.93972,37.27284,0
          -112.93993,37.27304,0
          -112.94016,37.27321,0
          -112.94104,37.27366,0
          -112.94133,37.27377,0
          -112.94168,37.27388,0
          -112.94202,37.27395,0
          -112.94219,37.27397,0
          -112.94222,37.27398,0
          -112.94249,37.274,0
          -112.94287,37.274,0
          -112.94326,37.27396,0
          -112.94371,37.27386,0
          -112.94391,37.27379,0
          -112.94411,37.2737,0
          -112.94446,37.27348,0
          -112.94459,37.27341,0
          -112.9454,37.27316,0
          -112.94588,37.27305,0
          -112.94589,37.27304,0
          -112.9459,37.27302,0
          -112.94593,37.27301,0
          -112.94598,37.27297,0
          -112.94606,37.27293,0
          -112.94612,37.27293,0
          -112.94623,37.27295,0
          -112.94632,37.27298,0
          -112.94633,37.27298,0
          -112.94655,37.27307,0
          -112.94661,37.27311,0
          -112.94662,37.27317,0
          -112.94662,37.27321,0
          -112.94661,37.27324,0
          -112.94658,37.27329,0
          -112.94661,37.27334,0
          -112.94667,37.27434,0
          -112.94667,37.2746,0
          -112.94665,37.27474,0
          -112.9465,37.27532,0
          -112.94647,37.27558,0
          -112.94647,37.27618,0
          -112.94645,37.27634,0
          -112.94637,37.27652,0
          -112.94632,37.2766,0
          -112.94614,37.27679,0
          -112.94506,37.27773,0
          -112.9449,37.2779,0
          -112.94481,37.27803,0
          -112.94474,37.27816,0
          -112.94467,37.27837,0
          -112.94464,37.27842,0
          -112.94453,37.27877,0
          -112.94452,37.27891,0
          -112.94452,37.2796,0
          -112.94453,37.27965,0
          -112.94453,37.2798,0
          -112.94457,37.28001,0
          -112.94458,37.28003,0
          -112.9446,37.2801,0
          -112.94466,37.28023,0
          -112.94474,37.28034,0
          -112.94489,37.2805,0
          -112.94533,37.28091,0
          -112.94554,37.28108,0
          -112.94593,37.28129,0
          -112.9466,37.2816,0
          -112.94661,37.28161,0
          -112.94674,37.28167,0
          -112.94686,37.28175,0
          -112.94693,37.28181,0
          -112.94704,37.28195,0
          -112.94707,37.28201,0
          -112.9471,37.28217,0
          -112.9471,37.28225,0
          -112.94707,37.28233,0
          -112.94707,37.28235,0
          -112.94706,37.28236,0
          -112.94704,37.28241,0
          -112.94689,37.28257,0
          -112.94682,37.28262,0
          -112.9466,37.2827,0
          -112.94639,37.28274,0
          -112.94637,37.28274,0
          -112.94635,37.28275,0
          -112.9459,37.28282,0
          -112.94575,37.28286,0
          -112.94568,37.28289,0
          -112.9456,37.28294,0
          -112.94554,37.28299,0
          -112.94552,37.283,0
          -112.94517,37.28327,0
          -112.94506,37.28337,0
          -112.94504,37.28338,0
          -112.94489,37.28352,0
          -112.94486,37.28354,0
          -112.9447,37.28374,0
          -112.94467,37.2838,0
          -112.94465,37.28382,0
          -112.94465,37.28383,0
          -112.94461,37.2839,0
          -112.94459,37.28397,0
          -112.94458,37.28399,0
          -112.94455,37.28415,0
          -112.94457,37.28432,0
          -112.94466,37.28457,0
          -112.94471,37.28468,0
          -112.94474,37.28473,0
          -112.94486,37.28483,0
          -112.94491,37.28485,0
          -112.94501,37.28487,0
          -112.94559,37.28487,0
          -112.9464,37.28493,0
          -112.94677,37.28502,0
          -112.94751,37.28514,0
          -112.94782,37.28516,0
          -112.94789,37.28513,0
          -112.94793,37.28509,0
          -112.94794,37.28506,0
          -112.94794,37.285,0
          -112.94792,37.28494,0
          -112.94789,37.28491,0
          -112.9478,37.28487,0
          -112.94776,37.28486,0
          -112.94745,37.28483,0
          -112.9464,37.28493,0
          -112.94559,37.28487,0
          -112.94501,37.28487,0
          -112.94491,37.28485,0
          -112.94486,37.28483,0
          -112.94474,37.28473,0
          -112.94471,37.28468,0
          -112.94466,37.28457,0
          -112.94457,37.28432,0
          -112.94455,37.28415,0
          -112.94458,37.28399,0
          -112.94459,37.28397,0
          -112.94461,37.2839,0
          -112.94465,37.28383,0
          -112.94465,37.28382,0
          -112.94467,37.2838,0
          -112.9447,37.28374,0
          -112.94486,37.28354,0
          -112.94489,37.28352,0
          -112.94504,37.28338,0
          -112.94506,37.28337,0
          -112.94517,37.28327,0
          -112.94552,37.283,0
          -112.94554,37.28299,0
          -112.9456,37.28294,0
          -112.94568,37.28289,0
          -112.94575,37.28286,0
          -112.9459,37.28282,0
          -112.94635,37.28275,0
          -112.94637,37.28274,0
          -112.94639,37.28274,0
          -112.9466,37.2827,0
          -112.94682,37.28262,0
          -112.94689,37.28257,0
          -112.94704,37.28241,0
          -112.94706,37.28236,0
          -112.94707,37.28235,0
          -112.94707,37.28233,0
          -112.9471,37.28225,0
          -112.9471,37.28217,0
          -112.94707,37.28201,0
          -112.94704,37.28195,0
          -112.94693,37.28181,0
          -112.94686,37.28175,0
          -112.94674,37.28167,0
          -112.94661,37.28161,0
          -112.9466,37.2816,0
          -112.94593,37.28129,0
          -112.94554,37.28108,0
          -112.94533,37.28091,0
          -112.94489,37.2805,0
          -112.94474,37.28034,0
          -112.94466,37.28023,0
          -112.9446,37.2801,0
          -112.94458,37.28003,0
          -112.94457,37.28001,0
          -112.94453,37.2798,0
          -112.94453,37.27965,0
          -112.94452,37.2796,0
          -112.94452,37.27891,0
          -112.94453,37.27877,0
          -112.94464,37.27842,0
          -112.94467,37.27837,0
          -112.94474,37.27816,0
          -112.94481,37.27803,0
          -112.9449,37.2779,0
          -112.94506,37.27773,0
          -112.94614,37.27679,0
          -112.94632,37.2766,0
          -112.94637,37.27652,0
          -112.94645,37.27634,0
          -112.94647,37.27618,0
          -112.94647,37.27558,0
          -112.9465,37.27532,0
          -112.94665,37.27474,0
          -112.94667,37.2746,0
          -112.94667,37.27434,0
          -112.94661,37.27334,0
          -112.94653,37.27321,0
          -112.94636,37.27309,0
          -112.94625,37.27306,0
          -112.94613,37.27304,0
          -112.94588,37.27305,0
          -112.9454,37.27316,0
          -112.94459,37.27341,0
          -112.94446,37.27348,0
          -112.94411,37.2737,0
          -112.94391,37.27379,0
          -112.94371,37.27386,0
          -112.94326,37.27396,0
          -112.94287,37.274,0
          -112.94249,37.274,0
          -112.94222,37.27398,0
          -112.94219,37.27397,0
          -112.94202,37.27395,0
          -112.94168,37.27388,0
          -112.94133,37.27377,0
          -112.94104,37.27366,0
          -112.94016,37.27321,0
          -112.93993,37.27304,0
          -112.93972,37.27284,0
          -112.93963,37.27273,0
          -112.93958,37.27265,0
          -112.93954,37.2726,0
          -112.93951,37.27255,0
          -112.93946,37.27244,0
          -112.93946,37.27243,0
          -112.93937,37.27223,0
          -112.93933,37.27211,0
          -112.93928,37.27184,0
          -112.93928,37.27155,0
          -112.93931,37.27137,0
          -112.93937,37.27116,0
          -112.93937,37.27115,0
          -112.93972,37.27049,0
          -112.93973,37.27045,0
          -112.93995,37.27,0
          -112.94012,37.26974,0
          -112.94018,37.26967,0
          -112.94058,37.26929,0
          -112.9409,37.26906,0
          -112.94115,37.26891,0
          -112.94147,37.26875,0
          -112.94189,37.26858,0
          -112.94212,37.26852,0
          -112.94242,37.26847,0
          -112.94245,37.26846,0
          -112.94301,37.26838,0
          -112.94349,37.26825,0
          -112.94382,37.2681,0
          -112.94404,37.26797,0
          -112.94421,37.26785,0
          -112.94439,37.26763,0
          -112.94448,37.26748,0
          -112.9446,37.26721,0
          -112.94461,37.26717,0
          -112.94475,37.26687,0
          -112.94476,37.26683,0
          -112.94491,37.26653,0
          -112.94493,37.2665,0
          -112.94523,37.26587,0
          -112.94527,37.26581,0
          -112.94531,37.26573,0
          -112.94536,37.26566,0
          -112.94551,37.2655,0
          -112.94557,37.26545,0
          -112.94578,37.26533,0
          -112.94605,37.26524,0
          -112.94606,37.26524,0
          -112.94616,37.26521,0
          -112.94662,37.26514,0
          -112.94667,37.26514,0
          -112.9471,37.26503,0
          -112.94724,37.26497,0
          -112.94746,37.26485,0
          -112.94769,37.26468,0
          -112.94778,37.26459,0
          -112.94798,37.26435,0
          -112.94821,37.26403,0
          -112.94862,37.2634,0
          -112.94871,37.26323,0
          -112.94875,37.26306,0
          -112.94876,37.26296,0
          -112.94876,37.26286,0
          -112.94872,37.26261,0
          -112.94842,37.26136,0
          -112.94838,37.26108,0
          -112.94838,37.261,0
          -112.94843,37.26078,0
          -112.94847,37.26066,0
          -112.94848,37.26065,0
          -112.94861,37.2604,0
          -112.9487,37.26028,0
          -112.94904,37.25997,0
          -112.9494,37.25975,0
          -112.94955,37.25969,0
          -112.95098,37.25932,0
          -112.95107,37.25928,0
          -112.95128,37.25921,0
          -112.95168,37.25904,0
          -112.95205,37.25878,0
          -112.95208,37.25877,0
          -112.95235,37.25857,0
          -112.9527,37.25823,0
          -112.95296,37.25793,0
          -112.95315,37.25763,0
          -112.95321,37.25748,0
          -112.95323,37.25745,0
          -112.95389,37.25585,0
          -112.95416,37.25532,0
          -112.95449,37.25479,0
          -112.95489,37.25429,0
          -112.95544,37.25374,0
          -112.95758,37.25203,0
          -112.95778,37.25182,0
          -112.95788,37.25167,0
          -112.95792,37.25158,0
          -112.95796,37.25146,0
          -112.95798,37.25129,0
          -112.95798,37.25117,0
          -112.95789,37.25053,0
          -112.95784,37.25034,0
          -112.95684,37.24411,0
          -112.9568,37.24377,0
          -112.9568,37.24345,0
          -112.95686,37.24299,0
          -112.95696,37.24264,0
          -112.95696,37.24263,0
          -112.95703,37.24246,0
          -112.95706,37.24241,0
          -112.95711,37.2423,0
          -112.95749,37.2417,0
          -112.95773,37.24138,0
          -112.96082,37.23693,0
          -112.96103,37.23647,0
          -112.96107,37.23632,0
          -112.96107,37.23629,0
          -112.96111,37.23612,0
          -112.96113,37.23596,0
          -112.96114,37.23551,0
          -112.96118,37.23528,0
          -112.96126,37.23505,0
          -112.96134,37.23488,0
          -112.96149,37.23463,0
          -112.96165,37.23443,0
          -112.96239,37.23367,0
          -112.96251,37.23346,0
          -112.96254,37.23337,0
          -112.96257,37.23324,0
          -112.96257,37.23306,0
          -112.96256,37.23301,0
          -112.96254,37.23277,0
          -112.96256,37.23255,0
          -112.96263,37.23233,0
          -112.96304,37.23158,0
          -112.96308,37.23147,0
          -112.96312,37.23132,0
          -112.96313,37.23124,0
          -112.96313,37.23099,0
          -112.96301,37.23023,0
          -112.96302,37.23004,0
          -112.96305,37.22996,0
          -112.9631,37.22988,0
          -112.96317,37.22979,0
          -112.96336,37.22966,0
          -112.96382,37.2294,0
          -112.96419,37.22922,0
          -112.96495,37.22892,0
          -112.9652,37.22879,0
          -112.96545,37.22864,0
          -112.96579,37.22836,0
          -112.96588,37.22827,0
          -112.96598,37.22819,0
          -112.96599,37.22819,0
          -112.96607,37.22813,0
          -112.96619,37.22806,0
          -112.9666,37.22787,0
          -112.96671,37.22779,0
          -112.96677,37.22773,0
          -112.96681,37.22767,0
          -112.96687,37.22754,0
          -112.96692,37.22738,0
          -112.96716,37.22681,0
          -112.96748,37.22614,0
          -112.96768,37.22578,0
          -112.9691,37.22379,0
          -112.96968,37.22314,0
          -112.97068,37.22224,0
          -112.97086,37.22204,0
          -112.97107,37.22177,0
          -112.97125,37.22158,0
          -112.97136,37.2215,0
          -112.97138,37.22148,0
          -112.97149,37.22141,0
          -112.97173,37.22131,0
          -112.97176,37.22129,0
          -112.97276,37.22101,0
          -112.97317,37.22084,0
          -112.97333,37.22074,0
          -112.97347,37.22061,0
          -112.97357,37.22048,0
          -112.97361,37.22033,0
          -112.97362,37.22025,0
          -112.97362,37.22017,0
          -112.97346,37.21947,0
          -112.97346,37.21936,0
          -112.97348,37.21922,0
          -112.97351,37.21914,0
          -112.97351,37.21913,0
          -112.97357,37.21896,0
          -112.97366,37.2188,0
          -112.97366,37.21879,0
          -112.97385,37.21848,0
          -112.97385,37.21847,0
          -112.97411,37.21801,0
          -112.97431,37.21773,0
          -112.97443,37.21752,0
          -112.97463,37.21754,0
          -112.97467,37.21755,0
          -112.97508,37.21758,0
          -112.9751,37.21759,0
          -112.97526,37.2176,0
          -112.97531,37.21761,0
          -112.97553,37.2176,0
          -112.97559,37.21759,0
          -112.97572,37.21753,0
          -112.97579,37.21748,0
          -112.97588,37.2174,0
          -112.97596,37.21729,0
          -112.97609,37.21707,0
          -112.97609,37.21706,0
          -112.97685,37.21563,0
          -112.97725,37.21468,0
          -112.97814,37.21205,0
          -112.97824,37.2118,0
          -112.97826,37.21178,0
          -112.97843,37.21145,0
          -112.97862,37.21113,0
          -112.97867,37.21106,0
          -112.97872,37.21097,0
          -112.97887,37.21064,0
          -112.97899,37.21032,0
          -112.979,37.21026,0
          -112.97905,37.2101,0
          -112.97908,37.20979,0
          -112.97936,37.20967,0
          -112.97994,37.20931,0
          -112.98,37.20926,0
          -112.98009,37.20916,0
          -112.98021,37.20899,0
          -112.98021,37.20898,0
          -112.98033,37.20866,0
          -112.98037,37.20845,0
          -112.98037,37.20838,0
          -112.98036,37.20831,0
          -112.98034,37.20827,0
          -112.98029,37.20823,0
          -112.98022,37.20821,0
          -112.98013,37.20822,0
          -112.98006,37.20824,0
          -112.98002,37.20827,0
          -112.98,37.20832,0
          -112.97997,37.20857,0
          -112.97989,37.20889,0
          -112.97984,37.209,0
          -112.97966,37.20929,0
          -112.97964,37.20936,0
          -112.97964,37.20942,0
          -112.97963,37.2095,0
          -112.97936,37.20967,0
          -112.97908,37.20979,0
          -112.97911,37.20964,0
          -112.97919,37.20888,0
          -112.97922,37.20876,0
          -112.97936,37.20844,0
          -112.97941,37.20837,0
          -112.97946,37.20828,0
          -112.97958,37.20814,0
          -112.97984,37.20789,0
          -112.98003,37.20776,0
          -112.98038,37.20757,0
          -112.98072,37.20744,0
          -112.9816,37.20725,0
          -112.982,37.20714,0
          -112.98249,37.20694,0
          -112.98253,37.20691,0
          -112.9827,37.20682,0
          -112.98305,37.20655,0
          -112.98331,37.20627,0
          -112.98352,37.20598,0
          -112.98395,37.20521,0
          -112.98408,37.20503,0
          -112.98439,37.20471,0
          -112.98466,37.20449,0
          -112.98497,37.20428,0
          -112.98511,37.20421,0
          -112.98517,37.20417,0
          -112.98568,37.20397,0
          -112.98608,37.20385,0
          -112.9866,37.20363,0
          -112.98703,37.20336,0
          -112.98744,37.20302,0
          -112.98784,37.20262,0
          -112.98745,37.20237,0
          -112.98704,37.20207,0
          -112.98691,37.20194,0
          -112.98679,37.20179,0
          -112.98661,37.2015,0
          -112.98645,37.2012,0
          -112.98612,37.20065,0
          -112.98635,37.20057,0
          -112.98642,37.2006,0
          -112.98648,37.20066,0
          -112.98648,37.20067,0
          -112.98649,37.2007,0
          -112.98651,37.20093,0
        
