,Unnamed: 0,index,website page,website location,park, bus ,shuttle,transit,public transportation,ferry,ferry service,subway,train,metro,total
721,721,45,https://home.nps.gov/asis/planyourvisit/hunting-zones.htm,,ASIS,0,0,0,0,0,0,0,0,0,0
722,722,46,https://home.nps.gov/asis/planyourvisit/calendar.htm,,ASIS,0,0,0,0,0,0,0,0,0,0
723,723,47,https://home.nps.gov/asis/planyourvisit/safety.htm,,ASIS,0,0,0,0,0,0,0,0,0,0
724,724,48,https://home.nps.gov/asis/planyourvisit/wildlife-viewing-and-safety-tips.htm,,ASIS,0,0,0,0,0,0,0,1,0,1
725,725,49,https://home.nps.gov/asis/planyourvisit/surf-and-beach-safety.htm,,ASIS,0,0,0,0,0,0,0,1,0,1
726,726,50,https://home.nps.gov/asis/planyourvisit/accessibility.htm,,ASIS,0,0,0,0,0,0,0,0,0,0
727,727,51,https://home.nps.gov/asis/planyourvisit/brochures.htm,,ASIS,0,0,0,0,0,0,0,0,0,0
728,728,52,https://home.nps.gov/planyourvisit/index.htm,,ASIS,0,0,0,0,0,0,0,0,0,0
729,729,53,https://home.nps.gov/planyourvisit/event-search.htm,,ASIS,0,0,0,0,0,0,0,0,0,0
730,730,54,https://home.nps.gov/planyourvisit/passes.htm,,ASIS,0,0,0,0,0,0,0,0,0,0
731,731,55,https://home.nps.gov/planyourvisit/trip-ideas.htm,,ASIS,0,0,0,0,0,0,0,0,0,0
732,732,0,https://home.nps.gov/azru/planyourvisit/directions.htm#GlobalNav-toggle,NPS.govPlan Your VisitDirections & Transportation,AZRU,2,0,1,1,0,0,0,0,0,4
733,733,1,https://home.nps.gov/azru/planyourvisit/directions.htm#LocalNav-desktop-nav,NPS.govPlan Your VisitDirections & Transportation,AZRU,2,0,1,1,0,0,0,0,0,4
734,734,2,https://home.nps.gov/azru/planyourvisit/directions.htm#main,NPS.govPlan Your VisitDirections & Transportation,AZRU,2,0,1,1,0,0,0,0,0,4
735,735,3,https://home.nps.gov/azru/planyourvisit/directions.htm#ParkFooter,NPS.govPlan Your VisitDirections & Transportation,AZRU,2,0,1,1,0,0,0,0,0,4
736,736,4,https://home.nps.gov/azru/planyourvisit/directions.htm#GlobalFooter,NPS.govPlan Your VisitDirections & Transportation,AZRU,2,0,1,1,0,0,0,0,0,4
737,737,5,https://home.nps.gov/azru/planyourvisit/directions.htm#GlobalFooterSearch,NPS.govPlan Your VisitDirections & Transportation,AZRU,2,0,1,1,0,0,0,0,0,4
738,738,6,https://home.nps.gov/planyourvisit/index.htm,,AZRU,0,0,0,0,0,0,0,0,0,0
739,739,7,https://home.nps.gov/planyourvisit/event-search.htm,,AZRU,0,0,0,0,0,0,0,0,0,0
740,740,8,https://home.nps.gov/planyourvisit/passes.htm,,AZRU,0,0,0,0,0,0,0,0,0,0
741,741,9,https://home.nps.gov/planyourvisit/trip-ideas.htm,,AZRU,0,0,0,0,0,0,0,0,0,0
742,742,10,https://home.nps.gov/azru/planyourvisit/basicinfo.htm,,AZRU,0,0,0,0,0,0,0,0,0,0
743,743,11,https://home.nps.gov/azru/planyourvisit/conditions.htm,,AZRU,0,0,0,0,0,0,0,0,0,0
744,744,12,https://home.nps.gov/azru/planyourvisit/maps.htm,NPS.govPlan Your VisitDirections & TransportationMaps,AZRU,0,0,0,0,0,0,0,0,0,0
745,745,13,https://home.nps.gov/azru/planyourvisit/calendar.htm,,AZRU,0,0,0,0,0,0,0,0,0,0
746,746,0,https://www.nps.gov/badl/planyourvisit/directions.htm#GlobalNav-toggle,NPS.govPark HomePlan Your VisitDirections & Transportation,BADL,0,0,0,0,0,0,0,0,0,0
747,747,1,https://www.nps.gov/badl/planyourvisit/directions.htm#LocalNav-desktop-nav,NPS.govPark HomePlan Your VisitDirections & Transportation,BADL,0,0,0,0,0,0,0,0,0,0
748,748,2,https://www.nps.gov/badl/planyourvisit/directions.htm#main,NPS.govPark HomePlan Your VisitDirections & Transportation,BADL,0,0,0,0,0,0,0,0,0,0
749,749,3,https://www.nps.gov/badl/planyourvisit/directions.htm#ParkFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,BADL,0,0,0,0,0,0,0,0,0,0
750,750,4,https://www.nps.gov/badl/planyourvisit/directions.htm#GlobalFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,BADL,0,0,0,0,0,0,0,0,0,0
751,751,5,https://www.nps.gov/badl/planyourvisit/directions.htm#GlobalFooterSearch,NPS.govPark HomePlan Your VisitDirections & Transportation,BADL,0,0,0,0,0,0,0,0,0,0
752,752,6,https://www.nps.gov/badl/planyourvisit/index.htm,NPS.govPark HomePlan Your Visit,BADL,0,0,0,0,0,0,0,0,0,0
753,753,7,https://www.nps.gov/badl/planyourvisit/nps-app.htm,NPS.govPark HomePlan Your VisitNPS App,BADL,0,0,0,0,0,0,0,0,0,0
754,754,8,https://www.nps.gov/badl/planyourvisit/basicinfo.htm,,BADL,0,0,0,0,0,0,0,0,0,0
755,755,9,https://www.nps.gov/badl/planyourvisit/hours.htm,,BADL,0,0,0,0,0,0,0,0,0,0
756,756,10,https://www.nps.gov/badl/planyourvisit/fees.htm,NPS.govPark HomePlan Your VisitBasic InformationFees & Passes,BADL,0,0,0,0,0,0,0,0,0,0
757,757,11,https://www.nps.gov/badl/planyourvisit/conditions.htm,NPS.govPark HomePlan Your VisitBasic InformationCurrent Conditions,BADL,0,0,0,0,0,0,0,0,0,0
758,758,12,https://www.nps.gov/badl/planyourvisit/weather.htm,,BADL,0,0,0,0,0,0,0,0,0,0
759,759,13,https://www.nps.gov/badl/planyourvisit/directions.htm,,BADL,0,0,0,0,0,0,0,0,0,0
760,760,14,https://www.nps.gov/badl/planyourvisit/maps.htm,NPS.govPark HomePlan Your VisitDirections & TransportationMaps,BADL,0,0,0,0,0,0,0,0,0,0
761,761,15,https://www.nps.gov/badl/planyourvisit/eatingsleeping.htm,,BADL,0,0,0,0,0,0,0,0,0,0
762,762,16,https://www.nps.gov/badl/planyourvisit/things2do.htm,,BADL,0,0,0,0,0,0,0,0,0,0
763,763,17,https://www.nps.gov/badl/planyourvisit/calendar.htm,NPS.govPark HomePlan Your VisitCalendar,BADL,0,0,0,0,0,0,0,0,0,0
764,764,18,https://www.nps.gov/badl/planyourvisit/safety.htm,,BADL,0,0,0,0,0,0,0,0,0,0
765,765,19,https://www.nps.gov/badl/planyourvisit/permits.htm,,BADL,0,0,0,0,0,0,0,0,0,0
766,766,20,https://www.nps.gov/badl/planyourvisit/accessibility.htm,,BADL,0,0,0,0,0,0,0,0,0,0
767,767,21,https://www.nps.gov/badl/planyourvisit/service-animals.htm,,BADL,0,0,0,0,0,0,0,1,0,1
768,768,22,https://www.nps.gov/badl/planyourvisit/virtual-visit.htm,NPS.govPark HomePlan Your VisitVirtual Visit,BADL,0,0,0,0,0,0,0,0,0,0
769,769,23,https://www.nps.gov/badl/planyourvisit/overlooks.htm,,BADL,0,0,0,0,0,0,0,0,0,0
770,770,24,https://www.nps.gov/planyourvisit/index.htm,,BADL,0,0,0,0,0,0,0,0,0,0
771,771,25,https://www.nps.gov/planyourvisit/event-search.htm,,BADL,0,0,0,0,0,0,0,0,0,0
772,772,26,https://www.nps.gov/planyourvisit/passes.htm,,BADL,0,0,0,0,0,0,0,0,0,0
773,773,27,https://www.nps.gov/planyourvisit/trip-ideas.htm,,BADL,0,0,0,0,0,0,0,0,0,0
774,774,0,https://www.nps.gov/band/planyourvisit/directions.htm#GlobalNav-toggle,NPS.govPlan Your VisitDirections & Transportation,BAND,0,0,0,0,0,0,0,0,0,0
775,775,1,https://www.nps.gov/band/planyourvisit/directions.htm#LocalNav-desktop-nav,NPS.govPlan Your VisitDirections & Transportation,BAND,0,0,0,0,0,0,0,0,0,0
776,776,2,https://www.nps.gov/band/planyourvisit/directions.htm#main,NPS.govPlan Your VisitDirections & Transportation,BAND,0,0,0,0,0,0,0,0,0,0
777,777,3,https://www.nps.gov/band/planyourvisit/directions.htm#ParkFooter,NPS.govPlan Your VisitDirections & Transportation,BAND,0,0,0,0,0,0,0,0,0,0
778,778,4,https://www.nps.gov/band/planyourvisit/directions.htm#GlobalFooter,NPS.govPlan Your VisitDirections & Transportation,BAND,0,0,0,0,0,0,0,0,0,0
779,779,5,https://www.nps.gov/band/planyourvisit/directions.htm#GlobalFooterSearch,NPS.govPlan Your VisitDirections & Transportation,BAND,0,0,0,0,0,0,0,0,0,0
780,780,6,https://www.nps.gov/band/planyourvisit/index.htm,NPS.govPlan Your Visit,BAND,0,0,0,0,0,0,0,0,0,0
781,781,7,https://www.nps.gov/band/planyourvisit/visitsummer2022.htm,,BAND,3,16,0,0,0,0,0,0,0,19
782,782,8,https://www.nps.gov/band/planyourvisit/basicinfo.htm,NPS.govPlan Your VisitBasic Information,BAND,0,0,0,0,0,0,0,0,0,0
783,783,9,https://www.nps.gov/band/planyourvisit/hours.htm,NPS.govPlan Your VisitBasic InformationOperating Hours & Seasons,BAND,0,0,0,0,0,0,0,0,0,0
784,784,10,https://www.nps.gov/band/planyourvisit/fees.htm,NPS.govPlan Your VisitBasic InformationFees & Passes,BAND,0,0,0,0,0,0,0,0,0,0
785,785,11,https://www.nps.gov/band/planyourvisit/non-commercial-organized-groups.htm,NPS.govPlan Your VisitBasic InformationFees & PassesNon-commercial Organized Groups,BAND,1,0,0,0,0,0,0,0,0,1
786,786,12,https://www.nps.gov/band/planyourvisit/commercial-tours.htm,NPS.govPlan Your VisitBasic InformationFees & PassesCommercial Tours,BAND,0,0,0,0,0,0,0,0,0,0
787,787,13,https://www.nps.gov/band/planyourvisit/educational-groups.htm,NPS.govPlan Your VisitBasic InformationFees & PassesSchool/Academic Groups,BAND,0,0,0,0,0,0,0,0,0,0
788,788,14,https://www.nps.gov/band/planyourvisit/conditions.htm,,BAND,0,0,0,0,0,0,0,0,0,0
789,789,15,https://www.nps.gov/band/planyourvisit/permits.htm,NPS.govPlan Your VisitBasic InformationPermits & Reservations,BAND,0,0,0,0,0,0,0,0,0,0
790,790,16,https://www.nps.gov/band/planyourvisit/weather.htm,NPS.govPlan Your VisitBasic InformationWeather,BAND,0,0,0,0,0,0,0,0,0,0
791,791,17,https://www.nps.gov/band/planyourvisit/pets.htm,NPS.govPlan Your VisitBasic InformationPets,BAND,1,1,0,0,0,0,0,1,0,3
792,792,18,https://www.nps.gov/band/planyourvisit/information-for-groups.htm,NPS.govPlan Your VisitBasic InformationFor Groups,BAND,4,0,0,0,0,0,0,1,0,5
793,793,19,https://www.nps.gov/band/planyourvisit/directions.htm,,BAND,0,0,0,0,0,0,0,0,0,0
794,794,20,https://www.nps.gov/band/planyourvisit/maps.htm,NPS.govPlan Your VisitDirections & TransportationMaps,BAND,0,0,0,0,0,0,0,0,0,0
795,795,21,https://www.nps.gov/band/planyourvisit/gettingaround.htm,NPS.govPlan Your VisitDirections & TransportationGetting Around,BAND,0,0,0,0,0,0,0,0,0,0
796,796,22,https://www.nps.gov/band/planyourvisit/eatingsleeping.htm,NPS.govPlan Your VisitEating & Sleeping,BAND,0,0,0,0,0,0,0,0,0,0
797,797,23,https://www.nps.gov/band/planyourvisit/lodging.htm,NPS.govPlan Your VisitEating & SleepingLodging,BAND,0,0,0,0,0,0,0,0,0,0
798,798,24,https://www.nps.gov/band/planyourvisit/camping.htm,,BAND,0,0,0,0,0,0,0,0,0,0
799,799,25,https://www.nps.gov/band/planyourvisit/juniper-family-campground.htm,NPS.govPlan Your VisitEating & SleepingCampingJuniper Family Campground,BAND,1,1,0,0,0,0,0,0,0,2
800,800,26,https://www.nps.gov/band/planyourvisit/ponderosa-group-campground.htm,NPS.govPlan Your VisitEating & SleepingCampingPonderosa Group Campground,BAND,0,1,0,0,0,0,0,0,0,1
801,801,27,https://www.nps.gov/band/planyourvisit/backpacking.htm,NPS.govPlan Your VisitEating & SleepingCampingBackpacking in Bandelier,BAND,0,0,0,0,0,0,0,0,0,0
802,802,28,https://www.nps.gov/band/planyourvisit/things2do.htm,,BAND,0,0,0,0,0,0,0,0,0,0
803,803,29,https://www.nps.gov/band/planyourvisit/interpprog.htm,NPS.govPlan Your VisitThings To DoInterpretive Programs,BAND,0,0,0,0,0,0,0,0,0,0
804,804,30,https://www.nps.gov/band/planyourvisit/guidedtours.htm,,BAND,0,0,0,0,0,0,0,0,0,0
805,805,31,https://www.nps.gov/band/planyourvisit/night-sky-programs.htm,,BAND,0,0,0,0,0,0,0,0,0,0
806,806,32,https://www.nps.gov/band/planyourvisit/outdooractivities.htm,NPS.govPlan Your VisitThings To DoOutdoor Activities,BAND,0,0,0,0,0,0,0,0,0,0
807,807,33,https://www.nps.gov/band/planyourvisit/boating.htm,NPS.govPlan Your VisitThings To DoOutdoor ActivitiesBoating in Bandelier,BAND,0,0,0,0,0,0,0,0,0,0
808,808,34,https://www.nps.gov/band/planyourvisit/hiking.htm,,BAND,0,0,0,0,0,0,0,0,0,0
809,809,35,https://www.nps.gov/band/planyourvisit/picknickinginbandelier.htm,,BAND,0,0,0,0,0,0,0,0,0,0
810,810,36,https://www.nps.gov/band/planyourvisit/cross-country-skiing.htm,NPS.govPlan Your VisitThings To DoOutdoor ActivitiesCross-country Skiing,BAND,0,0,0,0,0,0,0,0,0,0
811,811,37,https://www.nps.gov/band/planyourvisit/stargazing.htm,,BAND,0,0,0,0,0,0,0,0,0,0
812,812,38,https://www.nps.gov/band/planyourvisit/short-trails.htm,,BAND,0,0,0,0,0,0,0,0,0,0
813,813,39,https://www.nps.gov/band/planyourvisit/pondupper.htm,,BAND,0,0,0,0,0,0,0,0,0,0
814,814,40,https://www.nps.gov/band/planyourvisit/the-main-loop-trail.htm,,BAND,0,0,0,0,0,0,0,0,0,0
815,815,41,https://www.nps.gov/band/planyourvisit/alcove-house.htm,,BAND,0,0,0,0,0,0,0,0,0,0
816,816,42,https://www.nps.gov/band/planyourvisit/falls-trail.htm,,BAND,0,0,0,0,0,0,0,0,0,0
817,817,43,https://www.nps.gov/band/planyourvisit/tsankawi.htm,,BAND,0,0,0,0,0,0,0,0,0,0
818,818,44,https://www.nps.gov/band/planyourvisit/frey-trail.htm,,BAND,1,3,0,0,0,0,0,0,0,4
819,819,45,https://www.nps.gov/band/planyourvisit/frijolito-loop-trail.htm,NPS.govPlan Your VisitThings To DoShort TrailsFrijolito Loop Trail,BAND,0,0,0,0,0,0,0,0,0,0
820,820,46,https://www.nps.gov/band/planyourvisit/tyuonyi-overlook-trail.htm,,BAND,0,0,0,0,0,0,0,0,0,0
821,821,47,https://www.nps.gov/band/planyourvisit/burnt-mesa-trail.htm,,BAND,0,0,0,0,0,0,0,0,0,0
822,822,48,https://www.nps.gov/band/planyourvisit/cerro-grande-route.htm,,BAND,0,0,0,0,0,0,0,0,0,0
823,823,49,https://www.nps.gov/band/planyourvisit/alamo-boundary-trail.htm,NPS.govPlan Your VisitThings To DoShort TrailsAlamo Boundary Trail,BAND,0,0,0,0,0,0,0,0,0,0
824,824,50,https://www.nps.gov/band/planyourvisit/longer-hikes.htm,NPS.govPlan Your VisitThings To DoLonger Hikes,BAND,0,0,0,0,0,0,0,0,0,0
825,825,51,https://www.nps.gov/band/planyourvisit/frijoles-canyon-and-rim.htm,NPS.govPlan Your VisitThings To DoLonger HikesFrijoles Canyon and Rim Trail,BAND,0,0,0,0,0,0,0,0,0,0
826,826,52,https://www.nps.gov/band/planyourvisit/painted-cave.htm,,BAND,0,0,0,0,0,0,0,0,0,0
827,827,53,https://www.nps.gov/band/planyourvisit/yapashi-pueblo.htm,,BAND,0,0,0,0,0,0,0,0,0,0
828,828,54,https://www.nps.gov/band/planyourvisit/calendar.htm,NPS.govPlan Your VisitCalendar,BAND,0,0,0,0,0,0,0,0,0,0
829,829,55,https://www.nps.gov/band/planyourvisit/safety.htm,,BAND,0,0,0,0,0,0,0,0,0,0
830,830,56,https://www.nps.gov/band/planyourvisit/accessibility.htm,NPS.govPlan Your VisitAccessibility,BAND,0,0,0,0,0,0,0,0,0,0
831,831,57,https://www.nps.gov/band/planyourvisit/service-animals.htm,,BAND,0,0,0,0,0,0,0,3,0,3
832,832,58,https://www.nps.gov/band/planyourvisit/nearbyattractions.htm,,BAND,0,0,0,0,0,0,0,0,0,0
833,833,59,https://www.nps.gov/band/planyourvisit/books.htm,NPS.govLearn About the ParkWestern National Parks Association Store,BAND,0,0,0,0,0,0,0,0,0,0
834,834,60,https://www.nps.gov/planyourvisit/index.htm,,BAND,0,0,0,0,0,0,0,0,0,0
835,835,61,https://www.nps.gov/planyourvisit/event-search.htm,,BAND,0,0,0,0,0,0,0,0,0,0
836,836,62,https://www.nps.gov/planyourvisit/passes.htm,,BAND,0,0,0,0,0,0,0,0,0,0
837,837,63,https://www.nps.gov/planyourvisit/trip-ideas.htm,,BAND,0,0,0,0,0,0,0,0,0,0
838,838,64,https://www.nps.gov/band/planyourvisit/night-sky-fiesta.htm,page doesn't exist,BAND,0,0,0,0,0,0,0,0,0,0
839,839,0,https://home.nps.gov/bela/planyourvisit/directions.htm#GlobalNav-toggle,NPS.govPark HomePlan Your VisitDirections & Transportation,BELA,0,0,0,0,0,0,0,0,0,0
840,840,1,https://home.nps.gov/bela/planyourvisit/directions.htm#LocalNav-desktop-nav,NPS.govPark HomePlan Your VisitDirections & Transportation,BELA,0,0,0,0,0,0,0,0,0,0
841,841,2,https://home.nps.gov/bela/planyourvisit/directions.htm#main,NPS.govPark HomePlan Your VisitDirections & Transportation,BELA,0,0,0,0,0,0,0,0,0,0
842,842,3,https://home.nps.gov/bela/planyourvisit/directions.htm#ParkFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,BELA,0,0,0,0,0,0,0,0,0,0
843,843,4,https://home.nps.gov/bela/planyourvisit/directions.htm#GlobalFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,BELA,0,0,0,0,0,0,0,0,0,0
844,844,5,https://home.nps.gov/bela/planyourvisit/directions.htm#GlobalFooterSearch,NPS.govPark HomePlan Your VisitDirections & Transportation,BELA,0,0,0,0,0,0,0,0,0,0
845,845,6,https://home.nps.gov/bela/planyourvisit/index.htm,NPS.govPark HomePlan Your Visit,BELA,0,0,0,0,0,0,0,0,0,0
846,846,7,https://home.nps.gov/bela/planyourvisit/basicinfo.htm,,BELA,0,0,0,0,0,0,0,0,0,0
847,847,8,https://home.nps.gov/bela/planyourvisit/leave-no-trace.htm,,BELA,0,0,0,0,0,0,0,1,0,1
848,848,9,https://home.nps.gov/bela/planyourvisit/hours.htm,,BELA,0,0,0,0,0,0,0,0,0,0
849,849,10,https://home.nps.gov/bela/planyourvisit/fees.htm,,BELA,0,0,0,0,0,0,0,0,0,0
850,850,11,https://home.nps.gov/bela/planyourvisit/conditions.htm,,BELA,0,0,0,0,0,0,0,0,0,0
851,851,12,https://home.nps.gov/bela/planyourvisit/permitsandreservations.htm,,BELA,0,0,0,0,0,0,0,0,0,0
852,852,13,https://home.nps.gov/bela/planyourvisit/special-use-permits.htm,,BELA,0,0,0,0,0,0,0,0,0,0
853,853,14,https://home.nps.gov/bela/planyourvisit/directions.htm,NPS.govPark HomePlan Your VisitDirections & Transportation,BELA,0,0,0,0,0,0,0,0,0,0
854,854,15,https://home.nps.gov/bela/planyourvisit/maps.htm,NPS.govPark HomePlan Your VisitDirections & TransportationMaps,BELA,0,0,0,0,0,0,0,0,0,0
855,855,16,https://home.nps.gov/bela/planyourvisit/placestogo.htm,,BELA,0,0,0,0,0,0,0,0,0,0
856,856,17,https://home.nps.gov/bela/planyourvisit/in-the-preserve.htm,,BELA,0,0,0,0,0,0,0,0,0,0
857,857,18,https://home.nps.gov/bela/planyourvisit/nome-and-surrounding-areas.htm,,BELA,0,0,0,0,0,0,0,0,0,0
858,858,19,https://home.nps.gov/bela/planyourvisit/villages.htm,,BELA,0,0,0,0,0,0,0,0,0,0
859,859,20,https://home.nps.gov/bela/planyourvisit/deering.htm,,BELA,0,0,0,0,0,0,0,0,0,0
860,860,21,https://home.nps.gov/bela/planyourvisit/teller.htm,,BELA,0,0,0,0,0,0,0,0,0,0
861,861,22,https://home.nps.gov/bela/planyourvisit/wales.htm,,BELA,0,0,0,0,0,0,0,0,0,0
862,862,23,https://home.nps.gov/bela/planyourvisit/shishmaref.htm,,BELA,0,0,0,0,0,0,0,0,0,0
863,863,24,https://home.nps.gov/bela/planyourvisit/things2do.htm,,BELA,0,0,0,0,0,0,0,0,0,0
864,864,25,https://home.nps.gov/bela/planyourvisit/camping.htm,,BELA,0,0,0,0,0,0,0,0,0,0
865,865,26,https://home.nps.gov/bela/planyourvisit/ranger-programs.htm,,BELA,0,0,0,0,0,0,0,0,0,0
866,866,27,https://home.nps.gov/bela/planyourvisit/wildlife-viewing.htm,,BELA,0,0,0,0,0,0,0,0,0,0
867,867,28,https://home.nps.gov/bela/planyourvisit/flying.htm,,BELA,0,0,0,0,0,0,0,0,0,0
868,868,29,https://home.nps.gov/bela/planyourvisit/snowmobiling.htm,,BELA,0,0,0,0,0,0,0,0,0,0
869,869,30,https://home.nps.gov/bela/planyourvisit/bird-watching.htm,,BELA,0,0,0,0,0,0,0,0,0,0
870,870,31,https://home.nps.gov/bela/planyourvisit/hiking-and-backpacking.htm,NPS.govPark HomePlan Your VisitThings To DoHiking and Backpacking,BELA,0,0,0,0,0,0,0,0,0,0
871,871,32,https://home.nps.gov/bela/planyourvisit/berry-picking.htm,,BELA,0,0,0,0,0,0,0,0,0,0
872,872,33,https://home.nps.gov/bela/planyourvisit/fishing.htm,,BELA,0,0,0,0,0,0,0,0,0,0
873,873,34,https://home.nps.gov/bela/planyourvisit/hunting.htm,,BELA,0,0,0,0,0,0,0,0,0,0
874,874,35,https://home.nps.gov/bela/planyourvisit/calendar.htm,,BELA,0,0,0,0,0,0,0,0,0,0
875,875,36,https://home.nps.gov/bela/planyourvisit/safety.htm,,BELA,0,0,0,0,0,0,0,0,0,0
876,876,37,https://home.nps.gov/bela/planyourvisit/emergency-shelters.htm,,BELA,0,0,0,0,0,0,0,0,0,0
877,877,38,https://home.nps.gov/bela/planyourvisit/bear-safety.htm,,BELA,0,0,0,0,0,0,0,0,0,0
878,878,39,https://home.nps.gov/bela/planyourvisit/accessibility.htm,,BELA,0,0,0,0,0,0,0,0,0,0
879,879,40,https://home.nps.gov/bela/planyourvisit/brochures.htm,NPS.govPark HomeLearn About the ParkBrochures,BELA,0,0,0,0,0,0,0,0,0,0
880,880,41,https://home.nps.gov/planyourvisit/index.htm,,BELA,0,0,0,0,0,0,0,0,0,0
881,881,42,https://home.nps.gov/planyourvisit/event-search.htm,,BELA,0,0,0,0,0,0,0,0,0,0
882,882,43,https://home.nps.gov/planyourvisit/passes.htm,,BELA,0,0,0,0,0,0,0,0,0,0
883,883,44,https://home.nps.gov/planyourvisit/trip-ideas.htm,,BELA,0,0,0,0,0,0,0,2,0,2
884,884,45,https://home.nps.gov/bela/planyourvisit/information-for-pilots.htm,,BELA,0,0,0,0,0,0,0,0,0,0
885,885,46,https://home.nps.gov/bela/planyourvisit/directions.htm#osException26288,NPS.govPark HomePlan Your VisitDirections & Transportation,BELA,0,0,0,0,0,0,0,0,0,0
886,886,47,https://home.nps.gov/common/utilities/sendmail/sendemail.cfm?o=4980D7BAA2DAA1A891A903BDFC03AAB94F9248AF52A69FD15810B8&r=https%3A%2F%2Fhome.nps.gov%2Fbela%2Fplanyourvisit%2Fdirections.htm,page doesn't exist,BELA,0,0,0,0,0,0,0,0,0,0
887,887,48,https://home.nps.gov/bela/planyourvisit/serpentine-hot-springs.htm,page doesn't exist,BELA,0,0,0,0,0,0,0,0,0,0
888,888,49,https://home.nps.gov/bela/planyourvisit/imuruk-volcanic-field.htm,,BELA,0,0,0,0,0,0,0,0,0,0
889,889,50,https://home.nps.gov/bela/planyourvisit/kuzitrin-lake.htm,,BELA,0,0,0,0,0,0,0,0,0,0
890,890,51,https://home.nps.gov/bela/planyourvisit/chukchi-sea-coast.htm,,BELA,0,0,0,0,0,0,0,0,0,0
891,891,0,https://home.nps.gov/beol/planyourvisit/directions.htm#GlobalNav-toggle,NPS.govPark HomePlan Your VisitDirections & Transportation,BEOL,1,0,0,0,0,0,0,2,0,3
892,892,1,https://home.nps.gov/beol/planyourvisit/directions.htm#LocalNav-desktop-nav,NPS.govPark HomePlan Your VisitDirections & Transportation,BEOL,1,0,0,0,0,0,0,2,0,3
893,893,2,https://home.nps.gov/beol/planyourvisit/directions.htm#main,NPS.govPark HomePlan Your VisitDirections & Transportation,BEOL,1,0,0,0,0,0,0,2,0,3
894,894,3,https://home.nps.gov/beol/planyourvisit/directions.htm#ParkFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,BEOL,1,0,0,0,0,0,0,2,0,3
895,895,4,https://home.nps.gov/beol/planyourvisit/directions.htm#GlobalFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,BEOL,1,0,0,0,0,0,0,2,0,3
896,896,5,https://home.nps.gov/beol/planyourvisit/directions.htm#GlobalFooterSearch,NPS.govPark HomePlan Your VisitDirections & Transportation,BEOL,1,0,0,0,0,0,0,2,0,3
897,897,6,https://home.nps.gov/beol/planyourvisit/index.htm,,BEOL,0,0,0,0,0,0,0,0,0,0
898,898,7,https://home.nps.gov/beol/planyourvisit/basicinfo.htm,,BEOL,0,0,0,0,0,0,0,0,0,0
899,899,8,https://home.nps.gov/beol/planyourvisit/hours.htm,,BEOL,0,0,0,0,0,0,0,0,0,0
900,900,9,https://home.nps.gov/beol/planyourvisit/fees.htm,NPS.govPark HomePlan Your VisitBasic InformationFees & Passes,BEOL,0,0,0,0,0,0,0,0,0,0
901,901,10,https://home.nps.gov/beol/planyourvisit/academic-fee-waiver.htm,,BEOL,0,0,0,0,0,0,0,0,0,0
902,902,11,https://home.nps.gov/beol/planyourvisit/conditions.htm,NPS.govPark HomePlan Your VisitBasic InformationCurrent Conditions,BEOL,0,0,0,0,0,0,0,0,0,0
903,903,12,https://home.nps.gov/beol/planyourvisit/permitsandreservations.htm,,BEOL,0,0,0,0,0,0,0,0,0,0
904,904,13,https://home.nps.gov/beol/planyourvisit/special-use-permits.htm,,BEOL,0,1,0,0,0,0,0,0,0,1
905,905,14,https://home.nps.gov/beol/planyourvisit/pets.htm,,BEOL,0,0,0,0,0,0,0,1,0,1
906,906,15,https://home.nps.gov/beol/planyourvisit/directions.htm,,BEOL,1,0,0,0,0,0,0,2,0,3
907,907,16,https://home.nps.gov/beol/planyourvisit/maps.htm,NPS.govPark HomePlan Your VisitDirections & TransportationMaps,BEOL,0,0,0,0,0,0,0,0,0,0
908,908,17,https://home.nps.gov/beol/planyourvisit/things2do.htm,,BEOL,0,0,0,0,0,0,0,0,0,0
909,909,18,https://home.nps.gov/beol/planyourvisit/calendar.htm,,BEOL,0,0,0,0,0,0,0,0,0,0
910,910,19,https://home.nps.gov/beol/planyourvisit/safety.htm,,BEOL,0,0,0,0,0,0,0,1,0,1
911,911,20,https://home.nps.gov/beol/planyourvisit/accessibility.htm,,BEOL,0,0,0,0,0,0,0,0,0,0
912,912,21,https://home.nps.gov/planyourvisit/index.htm,,BEOL,0,0,0,0,0,0,0,0,0,0
913,913,22,https://home.nps.gov/planyourvisit/event-search.htm,,BEOL,0,0,0,0,0,0,0,0,0,0
914,914,23,https://home.nps.gov/planyourvisit/passes.htm,,BEOL,0,0,0,0,0,0,0,0,0,0
915,915,24,https://home.nps.gov/planyourvisit/trip-ideas.htm,,BEOL,0,0,0,0,0,0,0,0,0,0
916,916,0,https://www.nps.gov/bepa/planyourvisit/directions.htm#GlobalNav-toggle,NPS.govPlan Your VisitDirections & Transportation,BEPA,0,0,0,0,0,0,0,0,1,1
917,917,1,https://www.nps.gov/bepa/planyourvisit/directions.htm#LocalNav-desktop-nav,NPS.govPlan Your VisitDirections & Transportation,BEPA,0,0,0,0,0,0,0,0,1,1
