shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10,37.60834,-112.17108,550,
10,37.6086,-112.17128,551,
10,37.6089,-112.17152,552,
10,37.60921,-112.17176,553,
10,37.60951,-112.17201,554,
10,37.60967,-112.17215,555,
10,37.60974,-112.17222,556,
10,37.60982,-112.1723,557,
10,37.60989,-112.17238,558,
10,37.60996,-112.17246,559,
10,37.60998,-112.17248,560,
10,37.61003,-112.17256,561,
10,37.6101,-112.17265,562,
10,37.61023,-112.17286,563,
10,37.61029,-112.17297,564,
10,37.61035,-112.17308,565,
10,37.61042,-112.1732,566,
10,37.61046,-112.17327,567,
10,37.61057,-112.17347,568,
10,37.61066,-112.17359,569,
10,37.61075,-112.17372,570,
10,37.61085,-112.17384,571,
10,37.61095,-112.17395,572,
10,37.61105,-112.17404,573,
10,37.61115,-112.17414,574,
10,37.61128,-112.17424,575,
10,37.61135,-112.17429,576,
10,37.61142,-112.17434,577,
10,37.61149,-112.17438,578,
10,37.61154,-112.17441,579,
10,37.61166,-112.17448,580,
10,37.61192,-112.17459,581,
10,37.61199,-112.17462,582,
10,37.61217,-112.17471,583,
10,37.61233,-112.17477,584,
10,37.6125,-112.17483,585,
10,37.61282,-112.17496,586,
10,37.61315,-112.17509,587,
10,37.61327,-112.17514,588,
10,37.61336,-112.17518,589,
10,37.6134,-112.17519,590,
10,37.61355,-112.17525,591,
10,37.6137,-112.17531,592,
10,37.61371,-112.17531,593,
10,37.61388,-112.17536,594,
10,37.61404,-112.17542,595,
10,37.61405,-112.17542,596,
10,37.61413,-112.17543,597,
10,37.61421,-112.17545,598,
10,37.6143,-112.17546,599,
10,37.61438,-112.17548,600,
10,37.61447,-112.17548,601,
10,37.61456,-112.17549,602,
10,37.61465,-112.17549,603,
10,37.61473,-112.17549,604,
10,37.61481,-112.17549,605,
10,37.61489,-112.17548,606,
10,37.61495,-112.17547,607,
10,37.61497,-112.17547,608,
10,37.61505,-112.17546,609,
10,37.61516,-112.17544,610,
10,37.61527,-112.17542,611,
10,37.6153,-112.1754,612,
10,37.61538,-112.17538,613,
10,37.61549,-112.17535,614,
10,37.6156,-112.17531,615,
10,37.61565,-112.17528,616,
10,37.6157,-112.17526,617,
10,37.61578,-112.17522,618,
10,37.61586,-112.17518,619,
10,37.61599,-112.1751,620,
10,37.61611,-112.17503,621,
10,37.61625,-112.17494,622,
10,37.61632,-112.17489,623,
10,37.61638,-112.17485,624,
10,37.61645,-112.17482,625,
10,37.61651,-112.1748,626,
10,37.61664,-112.17475,627,
10,37.61664,-112.17475,628,
10,37.6166,-112.1743,629,
10,37.61656,-112.17385,630,
10,37.61656,-112.17382,631,
10,37.61653,-112.17366,632,
10,37.61629,-112.17251,633,
10,37.61597,-112.17125,634,
10,37.61594,-112.17116,635,
10,37.61592,-112.17108,636,
10,37.6159,-112.17102,637,
10,37.61589,-112.17102,638,
10,37.61587,-112.17096,639,
10,37.61582,-112.17088,640,
10,37.61577,-112.17083,641,
10,37.61568,-112.17076,642,
10,37.61561,-112.17075,643,
10,37.61555,-112.17075,644,
10,37.6155,-112.17075,645,
10,37.61547,-112.17075,646,
10,37.61539,-112.17075,647,
10,37.61496,-112.17078,648,
10,37.61481,-112.17079,649,
10,37.61473,-112.1708,650,
10,37.6147,-112.17079,651,
10,37.61469,-112.17078,652,
10,37.61468,-112.17077,653,
10,37.61467,-112.17076,654,
10,37.61466,-112.17073,655,
10,37.61466,-112.17071,656,
10,37.61466,-112.17069,657,
10,37.61466,-112.17068,658,
10,37.61466,-112.17066,659,
10,37.61467,-112.17063,660,
10,37.61467,-112.17062,661,
10,37.61468,-112.17061,662,
10,37.61468,-112.17061,663,
10,37.61469,-112.17061,664,
10,37.6147,-112.1706,665,
10,37.61472,-112.1706,666,
10,37.61497,-112.17058,667,
10,37.61532,-112.17055,668,
10,37.61538,-112.17056,669,
10,37.61543,-112.17058,670,
10,37.6154458427,-112.1705871792,671,
10,37.6154526558,-112.1705930174,672,
10,37.61545,-112.17059,673,
10,37.61549,-112.17062,674,
10,37.6155,-112.17063,675,
10,37.61568,-112.17076,676,
10,37.61577,-112.17083,677,
10,37.61582,-112.17088,678,
10,37.61587,-112.17096,679,
10,37.61589,-112.17102,680,
10,37.6159,-112.17102,681,
10,37.61592,-112.17108,682,
10,37.61594,-112.17116,683,
10,37.61597,-112.17125,684,
10,37.61629,-112.17251,685,
10,37.61653,-112.17366,686,
10,37.61656,-112.17382,687,
10,37.61656,-112.17385,688,
10,37.6166,-112.1743,689,
10,37.61664,-112.17475,690,
10,37.61664,-112.17475,691,
10,37.61696,-112.1748,692,
10,37.61723,-112.17492,693,
10,37.61744,-112.17514,694,
10,37.61778,-112.1757,695,
10,37.61778,-112.1757,696,
10,37.61837,-112.17518,697,
10,37.61866,-112.17492,698,
10,37.61878,-112.17481,699,
10,37.61896,-112.17466,700,
10,37.61941,-112.17428,701,
10,37.61957,-112.17414,702,
10,37.61981,-112.17395,703,
10,37.62056,-112.17335,704,
10,37.62107,-112.17293,705,
10,37.62127,-112.17276,706,
10,37.62173,-112.1724,707,
10,37.6217230954,-112.1724046938,708,
10,37.6219887559,-112.1721870699,709,
10,37.62229,-112.17195,710,
10,37.62235,-112.17191,711,
10,37.62242,-112.17186,712,
10,37.62251,-112.1718,713,
10,37.62276,-112.17164,714,
10,37.62292,-112.17155,715,
10,37.62316,-112.17143,716,
10,37.62317,-112.17143,717,
10,37.62345,-112.17132,718,
10,37.62367,-112.17125,719,
10,37.62378,-112.17122,720,
10,37.6239,-112.1712,721,
10,37.624,-112.17118,722,
10,37.62408,-112.17117,723,
10,37.62425,-112.17116,724,
10,37.62425,-112.17116,725,
10,37.62425,-112.17094,726,
10,37.62425,-112.1708,727,
10,37.62425,-112.17063,728,
10,37.62423,-112.17036,729,
10,37.6242,-112.17015,730,
10,37.62418,-112.17,731,
10,37.62417,-112.16991,732,
10,37.62412,-112.16964,733,
10,37.62405,-112.16933,734,
10,37.62394,-112.16898,735,
10,37.6238,-112.16856,736,
10,37.62364,-112.16835,737,
10,37.62356,-112.16822,738,
10,37.62351,-112.16812,739,
10,37.62345,-112.16798,740,
10,37.6234,-112.16787,741,
10,37.62338,-112.16775,742,
10,37.62337,-112.16769,743,
10,37.62337,-112.16764,744,
10,37.62337,-112.1676,745,
10,37.62337,-112.16754,746,
10,37.6234,-112.16744,747,
10,37.62343,-112.16735,748,
10,37.62345,-112.1673,749,
10,37.6234602655,-112.16728,750,
10,37.6234600836,-112.1672801748,751,
10,37.6234756037,-112.1672535858,752,
10,37.6236,-112.16717,753,
10,37.62365,-112.16715,754,
10,37.62372,-112.16714,755,
10,37.62377,-112.16715,756,
10,37.6238,-112.16716,757,
10,37.62386,-112.16718,758,
10,37.62389,-112.1672,759,
10,37.62393,-112.16723,760,
10,37.62397,-112.16728,761,
10,37.62401,-112.16735,762,
10,37.62402,-112.16743,763,
10,37.62404,-112.16752,764,
10,37.62404,-112.16762,765,
10,37.62403,-112.16773,766,
10,37.624,-112.1679,767,
10,37.62394,-112.1681,768,
10,37.6238,-112.16856,769,
10,37.6238,-112.16856,770,
10,37.62394,-112.16898,771,
10,37.62405,-112.16933,772,
10,37.62412,-112.16964,773,
10,37.62417,-112.16991,774,
10,37.62418,-112.17,775,
10,37.6242,-112.17015,776,
10,37.62423,-112.17036,777,
10,37.62425,-112.17063,778,
10,37.62425,-112.1708,779,
10,37.62425,-112.17094,780,
10,37.62425,-112.17116,781,
10,37.62425,-112.17116,782,
10,37.62471,-112.17117,783,
10,37.62484,-112.17119,784,
10,37.62499,-112.17122,785,
10,37.62515,-112.17126,786,
10,37.62529,-112.1713,787,
10,37.62541,-112.17134,788,
10,37.62552,-112.17138,789,
10,37.62587,-112.17155,790,
10,37.62671,-112.17196,791,
10,37.62705,-112.17212,792,
10,37.62705,-112.17212,793,
10,37.62713,-112.17141,794,
10,37.62713,-112.17136,795,
10,37.62723,-112.17051,796,
10,37.6273,-112.16983,797,
10,37.62734,-112.16964,798,
10,37.62736,-112.16956,799,
10,37.62739,-112.16945,800,
10,37.62741,-112.16937,801,
10,37.62744,-112.1693,802,
10,37.62747,-112.16919,803,
10,37.62748,-112.16917,804,
10,37.62754,-112.16899,805,
10,37.62764,-112.16872,806,
10,37.62765,-112.16871,807,
