ID,ZONE NAME,DATE,HOURS,HOUR GROUP,FOTSC SUM
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-18,4,,92.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-18,5,,60.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-18,6,6-9,44.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-18,7,6-9,55.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-18,8,6-9,102.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-18,9,6-9,197.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-18,10,9-12,208.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-18,11,9-12,167.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-18,12,9-12,189.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-18,13,12-15,190.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-18,14,12-15,233.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-18,15,12-15,224.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-18,16,15-18,179.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-18,17,15-18,142.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-18,18,15-18,137.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-18,19,18-21,151.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-18,20,18-21,43.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-18,21,18-21,29.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-18,22,,15.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-18,23,,4.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-19,0,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-19,1,,4.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-19,2,,4.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-19,3,,64.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-19,4,,139.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-19,5,,111.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-19,6,6-9,41.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-19,7,6-9,61.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-19,8,6-9,122.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-19,9,6-9,229.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-19,10,9-12,250.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-19,11,9-12,252.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-19,12,9-12,244.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-19,13,12-15,268.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-19,14,12-15,228.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-19,15,12-15,212.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-19,16,15-18,185.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-19,17,15-18,153.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-19,18,15-18,143.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-19,19,18-21,178.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-19,20,18-21,53.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-19,21,18-21,37.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-19,22,,15.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-19,23,,9.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-20,0,,3.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-20,1,,2.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-20,2,,3.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-20,3,,110.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-20,4,,121.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-20,5,,129.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-20,6,6-9,47.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-20,7,6-9,78.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-20,8,6-9,143.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-20,9,6-9,259.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-20,10,9-12,244.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-20,11,9-12,260.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-20,12,9-12,260.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-20,13,12-15,268.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-20,14,12-15,287.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-20,15,12-15,264.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-20,16,15-18,227.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-20,17,15-18,189.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-20,18,15-18,165.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-20,19,18-21,185.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-20,20,18-21,43.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-20,21,18-21,19.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-20,22,,5.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-20,23,,2.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-21,0,,1.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-21,1,,2.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-21,2,,6.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-21,3,,80.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-21,4,,139.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-21,5,,115.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-21,6,6-9,33.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-21,7,6-9,43.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-21,8,6-9,137.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-21,9,6-9,243.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-21,10,9-12,287.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-21,11,9-12,277.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-21,12,9-12,285.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-21,13,12-15,269.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-21,14,12-15,301.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-21,15,12-15,271.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-21,16,15-18,254.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-21,17,15-18,202.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-21,18,15-18,204.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-21,19,18-21,219.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-21,20,18-21,41.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-21,21,18-21,17.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-21,22,,6.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-21,23,,1.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-22,0,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-22,1,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-22,2,,4.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-22,3,,19.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-22,4,,49.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-22,5,,47.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-22,6,6-9,27.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-22,7,6-9,68.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-22,8,6-9,185.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-22,9,6-9,290.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-22,10,9-12,350.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-22,11,9-12,337.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-22,12,9-12,362.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-22,13,12-15,352.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-22,14,12-15,328.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-22,15,12-15,327.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-22,16,15-18,276.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-22,17,15-18,212.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-22,18,15-18,150.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-22,19,18-21,160.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-22,20,18-21,68.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-22,21,18-21,16.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-22,22,,6.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-22,23,,4.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-23,0,,3.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-23,1,,1.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-23,2,,10.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-23,3,,54.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-23,4,,120.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-23,5,,82.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-23,6,6-9,50.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-23,7,6-9,105.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-23,8,6-9,212.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-23,9,6-9,299.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-23,10,9-12,323.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-23,11,9-12,293.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-23,12,9-12,214.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-23,13,12-15,275.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-23,14,12-15,187.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-23,15,12-15,161.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-23,16,15-18,173.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-23,17,15-18,164.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-23,18,15-18,173.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-23,19,18-21,197.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-23,20,18-21,83.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-23,21,18-21,30.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-23,22,,11.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-23,23,,3.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-24,0,,1.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-24,1,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-24,2,,11.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-24,3,,112.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-24,4,,225.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-24,5,,76.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-24,6,6-9,30.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-24,7,6-9,85.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-24,8,6-9,163.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-24,9,6-9,256.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-24,10,9-12,330.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-24,11,9-12,336.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-24,12,9-12,301.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-24,13,12-15,276.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-24,14,12-15,306.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-24,15,12-15,310.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-24,16,15-18,262.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-24,17,15-18,207.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-24,18,15-18,171.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-24,19,18-21,168.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-24,20,18-21,89.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-24,21,18-21,35.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-24,22,,16.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-24,23,,4.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-25,0,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-25,1,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-25,2,,5.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-25,3,,74.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-25,4,,143.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-25,5,,70.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-25,6,6-9,50.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-25,7,6-9,77.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-25,8,6-9,162.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-25,9,6-9,270.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-25,10,9-12,325.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-25,11,9-12,299.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-25,12,9-12,339.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-25,13,12-15,304.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-25,14,12-15,278.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-25,15,12-15,306.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-25,16,15-18,244.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-25,17,15-18,201.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-25,18,15-18,180.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-25,19,18-21,158.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-25,20,18-21,53.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-25,21,18-21,21.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-25,22,,7.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-25,23,,1.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-26,0,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-26,1,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-26,2,,14.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-26,3,,94.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-26,4,,84.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-26,5,,105.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-26,6,6-9,71.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-26,7,6-9,104.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-26,8,6-9,206.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-26,9,6-9,277.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-26,10,9-12,309.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-26,11,9-12,268.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-26,12,9-12,291.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-26,13,12-15,288.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-26,14,12-15,309.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-26,15,12-15,259.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-26,16,15-18,194.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-26,17,15-18,191.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-26,18,15-18,150.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-26,19,18-21,162.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-26,20,18-21,62.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-26,21,18-21,29.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-26,22,,5.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-26,23,,1.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-27,0,,1.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-27,1,,2.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-27,2,,12.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-27,3,,74.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-27,4,,53.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-27,5,,78.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-27,6,6-9,36.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-27,7,6-9,74.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-27,8,6-9,187.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-27,9,6-9,297.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-27,10,9-12,292.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-27,11,9-12,272.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-27,12,9-12,278.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-27,13,12-15,260.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-27,14,12-15,279.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-27,15,12-15,233.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-27,16,15-18,210.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-27,17,15-18,151.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-27,18,15-18,186.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-27,19,18-21,146.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-27,20,18-21,135.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-27,21,18-21,37.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-27,22,,7.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-27,23,,4.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-28,0,,1.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-28,1,,2.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-28,2,,15.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-28,3,,103.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-28,4,,135.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-28,5,,56.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-28,6,6-9,42.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-28,7,6-9,103.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-28,8,6-9,203.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-28,9,6-9,293.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-28,10,9-12,367.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-28,11,9-12,328.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-28,12,9-12,326.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-28,13,12-15,314.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-28,14,12-15,318.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-28,15,12-15,326.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-28,16,15-18,307.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-28,17,15-18,265.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-28,18,15-18,226.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-28,19,18-21,142.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-28,20,18-21,108.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-28,21,18-21,9.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-28,22,,5.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-28,23,,2.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-29,0,,1.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-29,1,,4.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-29,2,,21.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-29,3,,88.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-29,4,,92.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-29,5,,74.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-29,6,6-9,63.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-29,7,6-9,116.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-29,8,6-9,169.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-29,9,6-9,373.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-29,10,9-12,505.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-29,11,9-12,591.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-29,12,9-12,657.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-29,13,12-15,705.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-29,14,12-15,614.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-29,15,12-15,589.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-29,16,15-18,635.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-29,17,15-18,475.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-29,18,15-18,382.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-29,19,18-21,229.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-29,20,18-21,179.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-29,21,18-21,17.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-29,22,,14.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-29,23,,8.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-30,0,,3.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-30,1,,1.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-30,2,,25.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-30,3,,101.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-30,4,,113.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-30,5,,83.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-30,6,6-9,151.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-30,7,6-9,246.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-30,8,6-9,451.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-30,9,6-9,603.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-30,10,9-12,701.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-30,11,9-12,653.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-30,12,9-12,641.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-30,13,12-15,607.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-30,14,12-15,525.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-30,15,12-15,455.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-30,16,15-18,344.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-30,17,15-18,207.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-30,18,15-18,154.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-30,19,18-21,92.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-30,20,18-21,17.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-30,21,18-21,5.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-30,22,,11.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-30,23,,1.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-31,0,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-31,1,,0.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-31,2,,4.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-31,3,,30.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-31,4,,64.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-31,5,,19.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-31,6,6-9,33.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-31,7,6-9,39.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-31,8,6-9,92.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-31,9,6-9,189.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-31,10,9-12,230.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-31,11,9-12,310.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-31,12,9-12,234.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-31,13,12-15,269.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-31,14,12-15,233.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-31,15,12-15,181.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-31,16,15-18,155.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-31,17,15-18,110.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-31,18,15-18,76.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-31,19,18-21,43.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-31,20,18-21,19.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-31,21,18-21,3.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-31,22,,4.0
4701,Paradise Hill Road (near Cadillac Entrance Road),2021-05-31,23,,0.0
