trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
Battery Park Loop Weekday Early_T06,11:00:00,11:00:00,1_NY,1,,,,,,0,1
Battery Park Loop Weekday Early_T06,11:25:00,11:25:00,3_NY,2,,,,,,3.55,1
Battery Park Loop Weekday Early_T06,11:45:00,11:45:00,2_NY,3,,,,,,5.835,1
Battery Park Loop Weekday Early_T06,11:55:00,11:55:00,1_NY,4,,,,,,8.086,1
Battery Park Loop Weekday Early_T07,11:25:00,11:25:00,1_NY,1,,,,,,0,1
Battery Park Loop Weekday Early_T07,11:50:00,11:50:00,3_NY,2,,,,,,3.55,1
Battery Park Loop Weekday Early_T07,12:10:00,12:10:00,2_NY,3,,,,,,5.835,1
Battery Park Loop Weekday Early_T07,12:20:00,12:20:00,1_NY,4,,,,,,8.086,1
Battery Park Loop Weekday Early_T08,11:50:00,11:50:00,1_NY,1,,,,,,0,1
Battery Park Loop Weekday Early_T08,12:15:00,12:15:00,3_NY,2,,,,,,3.55,1
Battery Park Loop Weekday Early_T08,12:35:00,12:35:00,2_NY,3,,,,,,5.835,1
Battery Park Loop Weekday Early_T08,12:45:00,12:45:00,1_NY,4,,,,,,8.086,1
Battery Park Loop Weekday Early_T09,12:15:00,12:15:00,1_NY,1,,,,,,0,1
Battery Park Loop Weekday Early_T09,12:40:00,12:40:00,3_NY,2,,,,,,3.55,1
Battery Park Loop Weekday Early_T09,13:00:00,13:00:00,2_NY,3,,,,,,5.835,1
Battery Park Loop Weekday Early_T09,13:10:00,13:10:00,1_NY,4,,,,,,8.086,1
Battery Park Loop Weekday Early_T10,12:40:00,12:40:00,1_NY,1,,,,,,0,1
Battery Park Loop Weekday Early_T10,13:05:00,13:05:00,3_NY,2,,,,,,3.55,1
Battery Park Loop Weekday Early_T10,13:25:00,13:25:00,2_NY,3,,,,,,5.835,1
Battery Park Loop Weekday Early_T10,13:35:00,13:35:00,1_NY,4,,,,,,8.086,1
Battery Park Loop Weekday Early_T11,13:05:00,13:05:00,1_NY,1,,,,,,0,1
Battery Park Loop Weekday Early_T11,13:30:00,13:30:00,3_NY,2,,,,,,3.55,1
Battery Park Loop Weekday Early_T11,13:50:00,13:50:00,2_NY,3,,,,,,5.835,1
Battery Park Loop Weekday Early_T11,14:00:00,14:00:00,1_NY,4,,,,,,8.086,1
Battery Park Loop Weekday Early_T12,13:30:00,13:30:00,1_NY,1,,,,,,0,1
Battery Park Loop Weekday Early_T12,13:55:00,13:55:00,3_NY,2,,,,,,3.55,1
Battery Park Loop Weekday Early_T12,14:15:00,14:15:00,2_NY,3,,,,,,5.835,1
Battery Park Loop Weekday Early_T12,14:25:00,14:25:00,1_NY,4,,,,,,8.086,1
Battery Park Loop Weekday Early_T13,13:55:00,13:55:00,1_NY,1,,,,,,0,1
Battery Park Loop Weekday Early_T13,14:20:00,14:20:00,3_NY,2,,,,,,3.55,1
Battery Park Loop Weekday Early_T13,14:40:00,14:40:00,2_NY,3,,,,,,5.835,1
Battery Park Loop Weekday Early_T13,14:50:00,14:50:00,1_NY,4,,,,,,8.086,1
Battery Park Loop Weekday Early_T14,14:20:00,14:20:00,1_NY,1,,,,,,0,1
Battery Park Loop Weekday Early_T14,14:45:00,14:45:00,3_NY,2,,,,,,3.55,1
Battery Park Loop Weekday Early_T14,15:05:00,15:05:00,2_NY,3,,,,,,5.835,1
Battery Park Loop Weekday Early_T14,15:15:00,15:15:00,1_NY,4,,,,,,8.086,1
Battery Park Loop Weekday Early_T15,14:45:00,14:45:00,1_NY,1,,,,,,0,1
Battery Park Loop Weekday Early_T15,15:10:00,15:10:00,3_NY,2,,,,,,3.55,1
Battery Park Loop Weekday Early_T15,15:30:00,15:30:00,2_NY,3,,,,,,5.835,1
Battery Park Loop Weekday Early_T15,15:40:00,15:40:00,1_NY,4,,,,,,8.086,1
Battery Park Loop Weekday Early_T16,15:10:00,15:10:00,1_NY,1,,,,,,0,1
Battery Park Loop Weekday Early_T16,15:35:00,15:35:00,3_NY,2,,,,,,3.55,1
Battery Park Loop Weekday Early_T16,15:55:00,15:55:00,2_NY,3,,,,,,5.835,1
Battery Park Loop Weekday Early_T16,16:05:00,16:05:00,1_NY,4,,,,,,8.086,1
Battery Park Loop Weekday Early_T17,15:35:00,15:35:00,1_NY,1,,,,,,0,1
Battery Park Loop Weekday Early_T17,16:00:00,16:00:00,3_NY,2,,,,,,3.55,1
Battery Park Loop Weekday Early_T17,16:20:00,16:20:00,2_NY,3,,,,,,5.835,1
Battery Park Loop Weekday Early_T17,16:30:00,16:30:00,1_NY,4,,,,,,8.086,1
Battery Park Loop Weekday Early_T18,16:00:00,16:00:00,1_NY,1,,,,,,0,1
